id|drop_mesh1|icon|durability|weight|material|crystallizable|stackable|family|grade
36283|dropitems.drop_scroll_m00|icon.blessed_scroll_of_enchant_weapon_i06|-1|120|18|0|2|21|0
36284|dropitems.drop_scroll_m00|icon.blessed_scroll_of_enchant_armor_i06|-1|120|18|0|2|22|0
36285|dropitems.drop_scroll_m00|icon.cursed_free_r|-1|2|53|0|2|0|8
36286|dropitems.drop_scroll_m00|icon.cursed_free_r95_armor|-1|2|53|0|2|0|9
36287|dropitems.drop_scroll_m00|icon.cursed_free_r99_armor|-1|2|53|0|2|0|10
36288|dropitems.drop_scroll_m00|icon.cursed_free_r_armor|-1|2|53|0|2|0|8
36289|dropitems.drop_scroll_m00|icon.cursed_free_r95|-1|2|53|0|2|0|9
36290|dropitems.drop_scroll_m00|icon.cursed_free_r99|-1|2|53|0|2|0|10
36291|dropitems.drop_scroll_m00|icon.cursed_free_r_armor|-1|2|53|0|2|0|8
36292|dropitems.drop_scroll_m00|icon.cursed_free_r95|-1|2|53|0|2|0|9
36293|dropitems.drop_scroll_m00|icon.bless_scroll_r1|-1|2|53|0|2|0|8
36294|dropitems.drop_scroll_m00|icon.cursed_free_r_armor|-1|2|53|0|2|0|8
36295|dropitems.drop_scroll_m00|icon.cursed_free_r95|-1|2|53|0|2|0|9
36296|dropitems.drop_scroll_m00|icon.cursed_free_r|-1|2|53|0|2|0|8
36297|dropitems.drop_scroll_m00|icon.cursed_free_r95_armor|-1|2|53|0|2|0|9
36298|dropitems.drop_scroll_m00|icon.bless_scroll_r95|-1|2|53|0|2|0|9
36299|dropitems.drop_scroll_m00|icon.cursed_free_r|-1|2|53|0|2|0|8
36300|dropitems.drop_scroll_m00|icon.cursed_free_r95_armor|-1|2|53|0|2|0|9
36302|dropitems.drop_scroll_m00|icon.bless_scroll_r1_armor|-1|2|53|0|2|0|8
36303|dropitems.drop_scroll_m00|icon.bless_scroll_r95_armor|-1|2|53|0|2|0|9
36308|dropitems.drop_ticket_m00|icon.royal_beauty_item|-1|5|18|0|2|0|0
36309|dropitems.drop_potion_m00|icon.etc_potion_gold_i00|-1|5|53|0|2|3|0
36310|dropitems.drop_scroll_m00|icon.etc_roll_of_paper_white_i00|-1|5|53|0|2|1|0
36311|dropitems.drop_scroll_m00|icon.etc_roll_of_paper_black_i00|-1|5|53|0|2|1|0
36312|dropitems.drop_scroll_m00|icon.etc_roll_of_paper_blue_i00|-1|5|53|0|2|1|0
36313|dropitems.drop_scroll_m00|icon.etc_roll_of_paper_red_i00|-1|5|53|0|2|1|0
36314|dropitems.drop_raid_c_m00|icon.etc_ev_small_egg|-1|0|18|0|2|1|0
36315|dropitems.drop_raid_c_m00|icon.etc_ev_small_egg|-1|0|18|0|2|1|0
36316|dropitems.drop_sack_m00|icon.etc_hairacc_pandent_i00|-1|10|8|0|0|0|0
36317|dropitems.drop_sack_m00|icon.etc_hairacc_pandent_i00|-1|10|8|0|0|0|0
36318|dropitems.drop_sack_m00|icon.etc_hairacc_pandent_i00|-1|10|8|0|0|0|0
36319|dropitems.drop_sack_m00|icon.etc_hairacc_pandent_i00|-1|10|8|0|0|0|0
36320|dropitems.drop_sack_m00|icon.etc_hairacc_pandent_i00|-1|10|8|0|0|0|0
36321|dropitems.drop_sack_m00|icon.etc_hairacc_pandent_i00|-1|10|8|0|0|0|0
36322|dropitems.drop_sack_m00|icon.etc_ev_draco_gift_box|-1|0|0|0|2|0|0
36323|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i03|-1|0|18|0|2|1|0
36324|dropitems.drop_sack_m00|icon.etc_ev_draco_gift_box|-1|0|0|0|2|0|0
36325|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i03|-1|0|18|0|2|1|0
36326|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i08|-1|0|18|0|2|1|0
36327|dropitems.drop_sack_m00|icon.etc_potion_blue_i00|-1|80|53|0|2|3|0
36328|dropitems.drop_sack_m00|icon.etc_hot_spring_mineral_i00|-1|1|53|0|2|3|0
36329|dropitems.drop_jewel_box_m00|BranchSys2.Icon.pi_wind_of_paagrio|-1|0|53|0|2|3|0
36330|Branch.br_drop_darkchoco_m00|BranchSys.icon.br_valentine_darkchoco_i00|-1|1|53|0|2|3|0
36331|dropitems.drop_sack_m00|BranchSys2.icon.br_breath_of_hero_i00|-1|120|53|0|2|1|0
36332|dropitems.drop_sack_m00|icon.etc_hot_spring_nectar_i00|-1|1|53|0|2|3|0
36333|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i00|-1|10|0|0|2|0|0
36334|dropitems.drop_test_tube_m00|icon.etc_oblivion_yellow_i00|-1|0|53|0|2|3|0
36335|dropitems.drop_test_tube_m00|icon.etc_oblivion_green_i00|-1|0|53|0|2|3|0
36336|dropitems.drop_test_tube_m00|icon.etc_oblivion_blue_i00|-1|0|53|0|2|3|0
36337|dropitems.drop_test_tube_m00|icon.etc_oblivion_violet_i00|-1|0|53|0|2|3|0
36338|dropitems.drop_test_tube_m00|icon.etc_oblivion_white_i00|-1|0|53|0|2|3|0
36339|dropitems.drop_sack_m00|icon.etc_london_olympic_gold|-1|0|53|0|2|0|0
36340|dropitems.drop_sack_m00|icon.etc_london_olympic_silver|-1|0|53|0|2|0|0
36341|dropitems.drop_sack_m00|icon.etc_london_olympic_bronze|-1|0|53|0|2|0|0
36347|dropitems.drop_scroll_m00|icon.etc_london_olympic_scroll_i01|-1|0|18|0|2|1|0
36366|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i03|-1|0|0|0|2|1|0
36367|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i08|-1|0|18|0|2|1|0
36368|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36369|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36370|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36371|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36372|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36373|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36374|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36375|dropitems.drop_sack_m00|icon.etc_jewel_box_i00|-1|10|18|0|2|0|0
36376|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36377|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36378|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36379|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36380|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36381|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36382|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36383|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36384|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36385|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36386|dropitems.drop_jewel_box_m00|icon.giant_scrl_of_ench_wp_r|-1|100|18|0|2|19|0
36387|dropitems.drop_jewel_box_m00|icon.giant_scrl_of_ench_wp_s|-1|100|18|0|2|19|0
36388|dropitems.drop_jewel_box_m00|icon.giant_scrl_of_ench_wp_a|-1|100|18|0|2|19|0
36389|dropitems.drop_jewel_box_m00|icon.giant_scrl_of_ench_am_r|-1|100|18|0|2|20|0
36390|dropitems.drop_jewel_box_m00|icon.giant_scrl_of_ench_am_s|-1|100|18|0|2|20|0
36391|dropitems.drop_jewel_box_m00|icon.giant_scrl_of_ench_am_a|-1|100|18|0|2|20|0
36392|dropitems.drop_sack_m00|icon.item_normal89|-1|0|8|0|2|0|0
36393|dropitems.drop_sack_m00|icon.etc_bead_gold_i00|-1|0|8|0|2|0|0
36394|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36395|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i03|-1|0|18|0|2|1|0
36396|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i01|-1|0|18|0|2|1|0
36397|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i01|-1|0|18|0|2|1|0
36398|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i01|-1|0|18|0|2|1|0
36399|dropitems.drop_jewel_box_m00|icon.etc_treasure_box_i01|-1|0|18|0|2|1|0
36400|dropitems.drop_sack_m00|icon.etc_dragons_blood_i03|-1|1|53|0|2|3|0
36401|dropitems.drop_sack_m00|icon.etc_pouch_gold_i00|-1|0|0|0|2|0|0
36402|dropitems.drop_sack_m00|icon.etc_pouch_gold_i00|-1|0|0|0|2|0|0
36403|dropitems.drop_sack_m00|icon.etc_pouch_gold_i00|-1|0|0|0|2|0|0
36404|dropitems.drop_sack_m00|icon.etc_aidcharm_cancel_deathfire_i00|-1|0|18|0|2|1|0
36405|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|0|0|0|2|0|0
36406|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36407|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36408|dropitems.drop_sack_m00|icon.event_hero_treasure_box_i00|-1|10|18|0|2|0|0
36414|dropitems.drop_sack_m00|icon.etc_toenail_dragon|-1|2|53|0|2|6|0
36415|dropitems.drop_sack_m00|icon.etc_blood_gragon|-1|2|53|0|2|6|0
36416|dropitems.drop_sack_m00|icon.etc_tooth_gragon|-1|2|53|0|2|6|0
36513|dropitems.drop_sack_m00|icon.etc_broken_crystal_gold_i00|-1|0|53|0|2|6|0
36514|dropitems.drop_sack_m00|icon.etc_earth_crystal_1_i00|-1|0|53|0|2|6|0
36515|dropitems.drop_sack_m00|icon.etc_crystal_cave_crystal_i0|-1|0|53|0|2|6|0
36516|dropitems.drop_sack_m00|icon.etc_leather_normal|-1|2|53|0|2|6|0
36517|dropitems.drop_sack_m00|icon.etc_leather_normal|-1|2|53|0|2|6|0
36518|dropitems.drop_sack_m00|icon.etc_leather_normal|-1|2|53|0|2|6|0
36519|dropitems.drop_sack_m00|icon.etc_leather_normal|-1|2|53|0|2|6|0
36520|dropitems.drop_sack_m00|icon.etc_leather_normal|-1|2|53|0|2|6|0
36521|dropitems.drop_lump_m00|icon.etc_lump_gray_i00|-1|2|53|0|2|6|0
36522|dropitems.drop_lump_m00|icon.etc_silver_i00|-1|2|53|0|2|6|0
36523|dropitems.drop_lump_m00|icon.etc_adamantite_i00|-1|2|53|0|2|6|0
36524|dropitems.drop_lump_m00|icon.etc_oricalcum_i00|-1|2|53|0|2|6|0
36525|dropitems.drop_lump_m00|icon.etc_lump_silver_i00|-1|2|53|0|2|6|0
36526|dropitems.drop_sack_m00|icon.etc_fiber_normal|-1|2|53|0|2|6|0
36527|dropitems.drop_sack_m00|icon.etc_fiber_normal|-1|2|53|0|2|6|0
36528|dropitems.drop_sack_m00|icon.etc_fiber_normal|-1|2|53|0|2|6|0
36529|dropitems.drop_sack_m00|icon.etc_fiber_normal|-1|2|53|0|2|6|0
36530|dropitems.drop_sack_m00|icon.etc_fiber_normal|-1|2|53|0|2|6|0
36531|dropitems.drop_sack_m00|icon.etc_strap_normal|-1|2|53|0|2|6|0
36532|dropitems.drop_sack_m00|icon.etc_strap_normal|-1|2|53|0|2|6|0
36533|dropitems.drop_sack_m00|icon.etc_strap_normal|-1|2|53|0|2|6|0
36534|dropitems.drop_sack_m00|icon.etc_strap_normal|-1|2|53|0|2|6|0
36535|dropitems.drop_sack_m00|icon.etc_strap_normal|-1|2|53|0|2|6|0
36536|dropitems.drop_sack_m00|icon.etc_strap_leather|-1|2|53|0|2|6|0
36537|dropitems.drop_sack_m00|icon.etc_strap_leather|-1|2|53|0|2|6|0
36538|dropitems.drop_sack_m00|icon.etc_strap_leather|-1|2|53|0|2|6|0
36539|dropitems.drop_sack_m00|icon.etc_strap_leather|-1|2|53|0|2|6|0
36540|dropitems.drop_sack_m00|icon.etc_strap_leather|-1|2|53|0|2|6|0
36541|dropitems.drop_sack_m00|icon.etc_strap_metal|-1|2|53|0|2|6|0
36542|dropitems.drop_sack_m00|icon.etc_strap_metal|-1|2|53|0|2|6|0
36543|dropitems.drop_sack_m00|icon.etc_strap_metal|-1|2|53|0|2|6|0
36544|dropitems.drop_sack_m00|icon.etc_strap_metal|-1|2|53|0|2|6|0
36545|dropitems.drop_sack_m00|icon.etc_strap_metal|-1|2|53|0|2|6|0
36546|dropitems.drop_sack_m00|icon.etc_r_weapon_piece_i01|-1|2|53|0|2|6|0
36547|dropitems.drop_sack_m00|icon.etc_r_weapon_piece_i01|-1|2|53|0|2|6|0
36548|dropitems.drop_sack_m00|icon.etc_r_weapon_piece_i01|-1|2|53|0|2|6|0
36549|dropitems.drop_sack_m00|icon.etc_r_weapon_piece_i01|-1|2|53|0|2|6|0
36550|dropitems.drop_sack_m00|icon.etc_r_weapon_piece_i01|-1|2|53|0|2|6|0
36551|dropitems.drop_sack_m00|icon.etc_r_armor_piece_i01|-1|2|53|0|2|6|0
36552|dropitems.drop_sack_m00|icon.etc_r_armor_piece_i01|-1|2|53|0|2|6|0
36553|dropitems.drop_sack_m00|icon.etc_r_armor_piece_i01|-1|2|53|0|2|6|0
36554|dropitems.drop_sack_m00|icon.etc_r_armor_piece_i01|-1|2|53|0|2|6|0
36555|dropitems.drop_sack_m00|icon.etc_r_armor_piece_i01|-1|2|53|0|2|6|0
36556|dropitems.drop_sack_m00|icon.etc_r_acc_piece_i01|-1|2|53|0|2|6|0
36557|dropitems.drop_sack_m00|icon.etc_r_acc_piece_i01|-1|2|53|0|2|6|0
36558|dropitems.drop_sack_m00|icon.etc_r_acc_piece_i01|-1|2|53|0|2|6|0
36559|dropitems.drop_sack_m00|icon.etc_r_acc_piece_i01|-1|2|53|0|2|6|0
36560|dropitems.drop_sack_m00|icon.etc_r_acc_piece_i01|-1|2|53|0|2|6|0
36561|dropitems.drop_sack_m00|icon.etc_synthetic_cokes_i00|-1|2|53|0|2|6|0
36562|dropitems.drop_sack_m00|icon.etc_synthetic_cokes_i00|-1|2|53|0|2|6|0
36563|dropitems.drop_sack_m00|icon.etc_synthetic_cokes_i00|-1|2|53|0|2|6|0
36564|dropitems.drop_sack_m00|icon.etc_synthetic_cokes_i00|-1|2|53|0|2|6|0
36565|dropitems.drop_sack_m00|icon.etc_synthetic_cokes_i00|-1|2|53|0|2|6|0
36566|dropitems.drop_sack_m00|icon.event_six_party_box_i00|-1|0|0|0|2|0|0
36567|dropitems.drop_sack_m00|icon.event_six_party_box_i00|-1|0|0|0|2|0|0
36568|dropitems.drop_crystal_m00|icon.etc_pink_crystal_cube_pc_i00|-1|0|18|0|0|0|0
36569|dropitems.drop_jewel_box_m00|icon.etc_pi_gift_box_i04|-1|0|0|0|2|0|0
36570|dropitems.drop_jewel_box_m00|icon.etc_pi_gift_box_i04|-1|0|0|0|2|0|0
36571|dropitems.drop_x_mas_gift_m00|icon.etc_whiteday_candy_i05|-1|0|18|0|0|0|0
36572|dropitems.drop_x_mas_gift_m00|icon.etc_whiteday_candy_i06|-1|0|18|0|0|0|0
36573|dropitems.drop_crystal_m00|icon.etc_pink_crystal_cube_pc_i00|-1|0|0|0|0|0|0
36574|dropitems.drop_scroll_m00|icon.weapon_change_i06|-1|0|18|0|2|6|0
36575|dropitems.drop_scroll_m00|icon.weapon_change_i05|-1|0|18|0|2|6|0
36576|dropitems.drop_scroll_m00|icon.weapon_change_i04|-1|0|18|0|2|6|0
36577|dropitems.drop_scroll_m00|icon.weapon_change_i03|-1|0|18|0|2|6|0
36578|dropitems.drop_scroll_m00|icon.weapon_change_i02|-1|0|18|0|2|6|0
36579|dropitems.drop_scroll_m00|icon.weapon_change_i01|-1|0|18|0|2|6|0
36580|dropitems.drop_scroll_m00|icon.pr_weapon_change_i06|-1|0|18|0|2|6|0
36581|dropitems.drop_scroll_m00|icon.pr_weapon_change_i05|-1|0|18|0|2|6|0
36582|dropitems.drop_scroll_m00|icon.pr_weapon_change_i04|-1|0|18|0|2|6|0
36583|dropitems.drop_scroll_m00|icon.pr_weapon_change_i03|-1|0|18|0|2|6|0
36584|dropitems.drop_scroll_m00|icon.pr_weapon_change_i02|-1|0|18|0|2|6|0
36585|dropitems.drop_scroll_m00|icon.pr_weapon_change_i01|-1|0|18|0|2|6|0
36586|dropitems.drop_scroll_m00|icon.armor_change_i06|-1|0|18|0|2|0|0
36587|dropitems.drop_scroll_m00|icon.armor_change_i05|-1|0|18|0|2|0|0
36588|dropitems.drop_scroll_m00|icon.armor_change_i04|-1|0|18|0|2|0|0
36589|dropitems.drop_scroll_m00|icon.armor_change_i03|-1|0|18|0|2|0|0
36590|dropitems.drop_scroll_m00|icon.armor_change_i02|-1|0|18|0|2|0|0
36591|dropitems.drop_scroll_m00|icon.armor_change_i01|-1|0|18|0|2|0|0
36592|dropitems.drop_scroll_m00|icon.pr_armor_change_i06|-1|0|18|0|2|0|0
36593|dropitems.drop_scroll_m00|icon.pr_armor_change_i05|-1|0|18|0|2|0|0
36594|dropitems.drop_scroll_m00|icon.pr_armor_change_i04|-1|0|18|0|2|0|0
36595|dropitems.drop_scroll_m00|icon.pr_armor_change_i03|-1|0|18|0|2|0|0
36596|dropitems.drop_scroll_m00|icon.pr_armor_change_i02|-1|0|18|0|2|0|0
36597|dropitems.drop_scroll_m00|icon.pr_armor_change_i01|-1|0|18|0|2|0|0
36598|dropitems.drop_scroll_m00|icon.change_restore_i06|-1|0|18|0|2|0|0
36599|dropitems.drop_scroll_m00|icon.change_restore_i05|-1|0|18|0|2|0|0
36600|dropitems.drop_scroll_m00|icon.change_restore_i04|-1|0|18|0|2|0|0
36601|dropitems.drop_scroll_m00|icon.change_restore_i03|-1|0|18|0|2|0|0
36602|dropitems.drop_scroll_m00|icon.change_restore_i02|-1|0|18|0|2|0|0
36603|dropitems.drop_scroll_m00|icon.change_restore_i01|-1|0|18|0|2|0|0
36604|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_hair2_stone|-1|0|18|0|2|0|0
36605|dropitems.drop_sack_m00|BranchSys3.Icon.g_bless_shape_shifting_hair2_stone|-1|0|18|0|2|0|0
36606|dropitems.drop_scroll_m00|icon.weapon_change_i06|-1|0|18|0|2|6|0
36607|dropitems.drop_scroll_m00|icon.weapon_change_i05|-1|0|18|0|2|6|0
36608|dropitems.drop_scroll_m00|icon.weapon_change_i04|-1|0|18|0|2|6|0
36609|dropitems.drop_scroll_m00|icon.weapon_change_i03|-1|0|18|0|2|6|0
36610|dropitems.drop_scroll_m00|icon.weapon_change_i02|-1|0|18|0|2|6|0
36611|dropitems.drop_scroll_m00|icon.weapon_change_i01|-1|0|18|0|2|6|0
36612|dropitems.drop_scroll_m00|icon.pr_weapon_change_i06|-1|0|18|0|2|6|0
36613|dropitems.drop_scroll_m00|icon.pr_weapon_change_i05|-1|0|18|0|2|6|0
36614|dropitems.drop_scroll_m00|icon.pr_weapon_change_i04|-1|0|18|0|2|6|0
36615|dropitems.drop_scroll_m00|icon.pr_weapon_change_i03|-1|0|18|0|2|6|0
36616|dropitems.drop_scroll_m00|icon.pr_weapon_change_i02|-1|0|18|0|2|6|0
36617|dropitems.drop_scroll_m00|icon.pr_weapon_change_i01|-1|0|18|0|2|6|0
36618|dropitems.drop_scroll_m00|icon.armor_change_i06|-1|0|18|0|2|0|0
36619|dropitems.drop_scroll_m00|icon.armor_change_i05|-1|0|18|0|2|0|0
36620|dropitems.drop_scroll_m00|icon.armor_change_i04|-1|0|18|0|2|0|0
36621|dropitems.drop_scroll_m00|icon.armor_change_i03|-1|0|18|0|2|0|0
36622|dropitems.drop_scroll_m00|icon.armor_change_i02|-1|0|18|0|2|0|0
36623|dropitems.drop_scroll_m00|icon.armor_change_i01|-1|0|18|0|2|0|0
36624|dropitems.drop_scroll_m00|icon.pr_armor_change_i06|-1|0|18|0|2|0|0
36625|dropitems.drop_scroll_m00|icon.pr_armor_change_i05|-1|0|18|0|2|0|0
36626|dropitems.drop_scroll_m00|icon.pr_armor_change_i04|-1|0|18|0|2|0|0
36627|dropitems.drop_scroll_m00|icon.pr_armor_change_i03|-1|0|18|0|2|0|0
36628|dropitems.drop_scroll_m00|icon.pr_armor_change_i02|-1|0|18|0|2|0|0
36629|dropitems.drop_scroll_m00|icon.pr_armor_change_i01|-1|0|18|0|2|0|0
36630|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_hair2_stone|-1|0|18|0|2|0|0
36631|dropitems.drop_sack_m00|BranchSys3.Icon.g_bless_shape_shifting_hair2_stone|-1|0|18|0|2|0|0
36648|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_sword|-1|0|18|0|2|0|0
36649|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_dagger|-1|0|18|0|2|0|0
36650|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_twohand_sword|-1|0|18|0|2|0|0
36651|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_dualfist|-1|0|18|0|2|0|0
36652|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_pole|-1|0|18|0|2|0|0
36653|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_bow|-1|0|18|0|2|0|0
36654|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_twohand_crossbow|-1|0|18|0|2|0|0
36655|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_blunt|-1|0|18|0|2|0|0
36656|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_twohand_blunt|-1|0|18|0|2|0|0
36657|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_magic_blunt|-1|0|18|0|2|0|0
36658|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_magic_twohand_blunt|-1|0|18|0|2|0|0
36659|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_dual|-1|0|18|0|2|0|0
36660|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_dualdagger|-1|0|18|0|2|0|0
36661|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_dualblunt|-1|0|18|0|2|0|0
36662|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_shield|-1|0|18|0|2|0|0
36663|dropitems.drop_sack_m00|BranchSys3.Icon.g_shape_shifting_sigil|-1|0|18|0|2|0|0
36665|dropitems.drop_jewel_box_m00|icon.item_normal26|-1|0|8|0|2|0|0
36666|dropitems.drop_sack_m00|icon.etc_painting_i00|-1|0|8|0|2|0|0
36667|dropitems.drop_sack_m00|icon.etc_painting_i00|-1|0|8|0|2|0|0
36668|dropitems.drop_sack_m00|icon.etc_parasite_i00|-1|0|8|0|2|0|0
36669|dropitems.drop_sack_m00|icon.etc_claw_i00|-1|0|8|0|2|0|0
36670|dropitems.drop_sack_m00|icon.etc_piece_bone_black_i00|-1|0|8|0|2|0|0
36671|dropitems.drop_sack_m00|icon.item_canuse48|-1|0|8|0|2|0|0
36672|dropitems.drop_sack_m00|icon.etc_eyeball_i00|-1|0|8|0|2|0|0
36673|dropitems.drop_sack_m00|icon.etc_bead_silver_i00|-1|0|8|0|2|0|0
36674|dropitems.drop_sack_m00|icon.etc_ketra_badge_grunt_i00|-1|0|8|0|2|0|0
36675|dropitems.drop_sack_m00|icon.etc_ketra_badge_officer_i02|-1|0|8|0|2|0|0
36676|dropitems.drop_sack_m00|icon.etc_barka_badge_grunt_i00|-1|0|8|0|2|0|0
36677|dropitems.drop_sack_m00|icon.etc_barka_badge_officer_i02|-1|0|8|0|2|0|0
36678|dropitems.drop_sack_m00|icon.accessary_aquastone_necklace_i00|-1|0|8|0|2|0|0
36679|dropitems.drop_sack_m00|icon.etc_magic_energy_i02|-1|0|8|0|2|0|0
36680|dropitems.drop_sack_m00|icon.etc_life_stone_of_begining_i00|-1|0|8|0|2|0|0
36681|dropitems.drop_sack_m00|icon.etc_letter_envelope_i00|-1|0|8|0|2|0|0
36682|dropitems.drop_sack_m00|icon.mercenary_certification_i00|-1|0|8|0|2|0|0
36683|dropitems.drop_sack_m00|icon.etc_sword_body_i00|-1|0|8|0|2|0|0
36684|dropitems.drop_sack_m00|icon.etc_r2_ring_piece|-1|0|8|0|2|0|0
36685|dropitems.drop_sack_m00|icon.voucher_lev_97|-1|0|8|0|2|0|0
36686|dropitems.drop_sack_m00|Icon.etc_inf_ore_low_i00|-1|0|8|0|2|0|0
36687|dropitems.drop_sack_m00|icon.armor_t503_l_i00_piece|-1|0|8|0|2|0|0
36688|dropitems.drop_sack_m00|Icon.etc_pouch_violet_i00|-1|0|8|0|2|0|0
36689|dropitems.drop_sack_m00|icon.etc_pouch_red_i00|-1|0|8|0|2|0|0
36690|dropitems.drop_sack_m00|icon.etc_leaf_green_i00|-1|0|8|0|2|0|0
36691|dropitems.drop_sack_m00|icon.etc_fruit_juice_glass_bottle_i10|-1|0|8|0|2|0|0
36692|dropitems.drop_sack_m00|icon.etc_fire_rune_i00|-1|0|8|0|2|0|0
36693|dropitems.drop_sack_m00|icon.etc_parasite_i00|-1|0|8|0|2|0|0
36694|dropitems.drop_sack_m00|icon.low_energy_condense_i00|-1|0|19|0|0|0|0
36695|dropitems.drop_sack_m00|icon.low_energy_condense_i01|-1|0|19|0|2|0|0
36696|dropitems.drop_sack_m00|icon.etc_freezing_core_i00|-1|0|8|0|2|0|0
36697|dropitems.drop_sack_m00|icon.drake_wing_lure_i00|-1|0|8|0|2|0|0
36698|dropitems.drop_sack_m00|icon.etc_badge_gold_i00|-1|0|8|0|2|0|0
36699|dropitems.drop_sack_m00|icon.etc_barka_badge_officer_i02|-1|0|8|0|2|0|0
36700|dropitems.drop_sack_m00|icon.etc_totem_black_i00|-1|0|8|0|2|0|0
36701|dropitems.drop_sack_m00|icon.etc_totem_red_i00|-1|0|8|0|2|0|0
36702|dropitems.drop_sack_m00|icon.etc_leather_gray_i00|-1|0|8|0|2|0|0
36703|dropitems.drop_sack_m00|icon.etc_leather_brown_i00|-1|0|8|0|2|0|0
36704|dropitems.drop_sack_m00|icon.etc_leather_gray_i00|-1|0|8|0|2|0|0
36705|dropitems.drop_sack_m00|icon.etc_leather_brown_i00|-1|0|8|0|2|0|0
36706|dropitems.drop_sack_m00|icon.scroll_of_verification_i08|-1|0|8|0|2|0|0
36707|dropitems.drop_sack_m00|icon.etc_lottery_card_i00|-1|0|8|0|2|0|0
36708|dropitems.drop_sack_m00|icon.etc_pouch_yellow_i00|-1|0|8|0|2|0|0
36709|dropitems.drop_sack_m00|icon.etc_crystal_cave_crystal_i01|-1|0|8|0|2|0|0
36710|dropitems.drop_sack_m00|icon.etc_scale_of_medusa_green_i00|-1|0|8|0|2|0|0
36711|dropitems.drop_sack_m00|icon.etc_scale_of_medusa_blue_i00|-1|0|8|0|2|0|0
36712|dropitems.drop_sack_m00|icon.etc_scale_of_medusa_red_i00|-1|0|8|0|2|0|0
36713|dropitems.drop_sack_m00|icon.etc_broken_crystal_blue_i00|-1|0|8|0|2|0|0
36714|dropitems.drop_sack_m00|icon.etc_seed_of_evil_i00|-1|0|8|0|2|0|0
36715|dropitems.drop_sack_m00|icon.etc_evil_soul_core_i00|-1|0|8|0|2|0|0
