id|name|description|rgb[0]|rgb[1]|rgb[2]
14957|a,Saber Tooth Cougar\0|a,|9C|E8|A9
14958|a,Saber Tooth Cougar\0|a,|9C|E8|A9
14959|a,Saber Tooth Cougar\0|a,|9C|E8|A9
14960|a,Saber Tooth Cougar\0|a,|9C|E8|A9
14961|a,Grim Reaper\0|a,|9C|E8|A9
14962|a,Grim Reaper\0|a,|9C|E8|A9
14963|a,Grim Reaper\0|a,|9C|E8|A9
14964|a,Grim Reaper\0|a,|9C|E8|A9
14965|a,Grim Reaper\0|a,|9C|E8|A9
14966|a,Grim Reaper\0|a,|9C|E8|A9
14967|a,Grim Reaper\0|a,|9C|E8|A9
14968|a,Naviarope\0|a,|9C|E8|A9
14969|a,Naviarope\0|a,|9C|E8|A9
14970|a,Naviarope\0|a,|9C|E8|A9
14971|a,Cute Bear\0|a,|9C|E8|A9
14972|a,Saber Tooth Cougar\0|a,|9C|E8|A9
14973|a,Grim Reaper\0|a,|9C|E8|A9
14974|a,Golden Lion\0|a,|9C|E8|A9
14975|a,Golden Lion\0|a,|9C|E8|A9
14976|a,Golden Lion\0|a,|9C|E8|A9
14977|a,Golden Lion\0|a,|9C|E8|A9
14978|a,Golden Lion\0|a,|9C|E8|A9
14979|a,Golden Lion\0|a,|9C|E8|A9
14980|a,Golden Lion\0|a,|9C|E8|A9
14981|a,Golden Lion\0|a,|9C|E8|A9
14982|a,Golden Lion\0|a,|9C|E8|A9
14983|a,Golden Lion\0|a,|9C|E8|A9
14984|a,Golden Lion\0|a,|9C|E8|A9
14985|a,Golden Lion\0|a,|9C|E8|A9
14986|a,Thunder Hawk\0|a,|9C|E8|A9
14987|a,Thunder Hawk\0|a,|9C|E8|A9
14988|a,Thunder Hawk\0|a,|9C|E8|A9
14989|a,Thunder Hawk\0|a,|9C|E8|A9
14990|a,Thunder Hawk\0|a,|9C|E8|A9
14991|a,Thunder Hawk\0|a,|9C|E8|A9
14992|a,Thunder Hawk\0|a,|9C|E8|A9
14993|a,Thunder Hawk\0|a,|9C|E8|A9
14994|a,Thunder Hawk\0|a,|9C|E8|A9
14995|a,Thunder Hawk\0|a,|9C|E8|A9
14996|a,Thunder Hawk\0|a,|9C|E8|A9
14997|a,Thunder Hawk\0|a,|9C|E8|A9
14998|a,Thunder Hawk\0|a,|9C|E8|A9
14999|a,Thunder Hawk\0|a,|9C|E8|A9
15000|a,Unison of Lights\0|a,|9C|E8|A9
15001|a,Unison of Lights\0|a,|9C|E8|A9
15002|a,Unison of Lights\0|a,|9C|E8|A9
15003|a,Unison of Lights\0|a,|9C|E8|A9
15004|a,Unison of Lights\0|a,|9C|E8|A9
15005|a,Unison of Lights\0|a,|9C|E8|A9
15006|a,Unison of Lights\0|a,|9C|E8|A9
15007|a,Unison of Lights\0|a,|9C|E8|A9
15008|a,Unison of Lights\0|a,|9C|E8|A9
15009|a,Unison of Lights\0|a,|9C|E8|A9
15010|a,Tree of Life\0|a,|9C|E8|A9
15011|a,Tree of Life\0|a,|9C|E8|A9
15012|a,Tree of Life\0|a,|9C|E8|A9
15013|a,Tree of Life\0|a,|9C|E8|A9
15014|a,Tree of Life\0|a,|9C|E8|A9
15015|a,Tree of Life\0|a,|9C|E8|A9
15016|a,Tree of Life\0|a,|9C|E8|A9
15017|a,Tree of Life\0|a,|9C|E8|A9
15018|a,Tree of Life\0|a,|9C|E8|A9
15019|a,Tree of Life\0|a,|9C|E8|A9
15020|a,Tree of Life\0|a,|9C|E8|A9
15021|a,Tree of Life\0|a,|9C|E8|A9
15022|a,Cute Bear\0|a,|9C|E8|A9
15023|a,Cute Bear\0|a,|9C|E8|A9
15024|a,Cute Bear\0|a,|9C|E8|A9
15025|a,Cute Bear\0|a,|9C|E8|A9
15026|a,Cute Bear\0|a,|9C|E8|A9
15027|a,Cute Bear\0|a,|9C|E8|A9
15028|a,Cute Bear\0|a,|9C|E8|A9
15029|a,Cute Bear\0|a,|9C|E8|A9
15030|a,Cute Bear\0|a,|9C|E8|A9
15031|a,Cute Bear\0|a,|9C|E8|A9
15032|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15033|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15034|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15035|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15036|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15037|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15038|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15039|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15040|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15041|a,Saber Tooth Cougar\0|a,|9C|E8|A9
15042|a,Grim Reaper\0|a,|9C|E8|A9
15043|a,Grim Reaper\0|a,|9C|E8|A9
15044|a,Grim Reaper\0|a,|9C|E8|A9
15045|a,Grim Reaper\0|a,|9C|E8|A9
15046|a,Grim Reaper\0|a,|9C|E8|A9
15047|a,Grim Reaper\0|a,|9C|E8|A9
15048|a,Grim Reaper\0|a,|9C|E8|A9
15049|a,Grim Reaper\0|a,|9C|E8|A9
15050|a,Grim Reaper\0|a,|9C|E8|A9
15051|a,Grim Reaper\0|a,|9C|E8|A9
15052|a,Naviarope\0|a,|9C|E8|A9
15053|a,Clan Guardian\0|a,|9C|E8|A9
15054|a,Siege Golem\0|a,|9C|E8|A9
15055|a,Siege Golem\0|a,|9C|E8|A9
15056|a,Siege Golem\0|a,|9C|E8|A9
15057|a,Siege Golem\0|a,|9C|E8|A9
15058|a,Wild Hog Cannon\0|a,|9C|E8|A9
15059|a,Wild Hog Cannon\0|a,|9C|E8|A9
15060|a,Wild Hog Cannon\0|a,|9C|E8|A9
15061|a,Wild Hog Cannon\0|a,|9C|E8|A9
15062|a,Swoop Cannon\0|a,|9C|E8|A9
15063|a,Swoop Cannon\0|a,|9C|E8|A9
15064|a,Swoop Cannon\0|a,|9C|E8|A9
15065|a,Swoop Cannon\0|a,|9C|E8|A9
15066|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15067|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15068|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15069|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15070|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15071|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15072|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15073|a,Wynn Kai the Cat\0|a,|9C|E8|A9
15074|a,Wynn Feline King\0|a,|9C|E8|A9
15075|a,Wynn Feline King\0|a,|9C|E8|A9
15076|a,Wynn Feline King\0|a,|9C|E8|A9
15077|a,Wynn Feline King\0|a,|9C|E8|A9
15078|a,Wynn Feline King\0|a,|9C|E8|A9
15079|a,Wynn Feline King\0|a,|9C|E8|A9
15080|a,Wynn Feline King\0|a,|9C|E8|A9
15081|a,Wynn Feline King\0|a,|9C|E8|A9
15082|a,Wynn Feline Queen\0|a,|9C|E8|A9
15083|a,Wynn Feline Queen\0|a,|9C|E8|A9
15084|a,Wynn Feline Queen\0|a,|9C|E8|A9
15085|a,Wynn Feline Queen\0|a,|9C|E8|A9
15086|a,Wynn Feline Queen\0|a,|9C|E8|A9
15087|a,Wynn Feline Queen\0|a,|9C|E8|A9
15088|a,Wynn Feline Queen\0|a,|9C|E8|A9
15089|a,Wynn Feline Queen\0|a,|9C|E8|A9
15090|a,Wynn Nightshade\0|a,|9C|E8|A9
15091|a,Wynn Nightshade\0|a,|9C|E8|A9
15092|a,Wynn Nightshade\0|a,|9C|E8|A9
15093|a,Wynn Nightshade\0|a,|9C|E8|A9
15094|a,Wynn Nightshade\0|a,|9C|E8|A9
15095|a,Wynn Nightshade\0|a,|9C|E8|A9
15096|a,Wynn Nightshade\0|a,|9C|E8|A9
15097|a,Wynn Nightshade\0|a,|9C|E8|A9
15098|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15099|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15100|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15101|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15102|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15103|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15104|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15105|a,Wynn Spectral Lord\0|a,|9C|E8|A9
15106|a,Wynn Soulless\0|a,|9C|E8|A9
15107|a,Wynn Soulless\0|a,|9C|E8|A9
15108|a,Wynn Soulless\0|a,|9C|E8|A9
15109|a,Wynn Soulless\0|a,|9C|E8|A9
15110|a,Wynn Soulless\0|a,|9C|E8|A9
15111|a,Wynn Soulless\0|a,|9C|E8|A9
15112|a,Wynn Soulless\0|a,|9C|E8|A9
15113|a,Wynn Soulless\0|a,|9C|E8|A9
15114|a,Wynn Merrow\0|a,|9C|E8|A9
15115|a,Wynn Merrow\0|a,|9C|E8|A9
15116|a,Wynn Merrow\0|a,|9C|E8|A9
15117|a,Wynn Merrow\0|a,|9C|E8|A9
15118|a,Wynn Merrow\0|a,|9C|E8|A9
15119|a,Wynn Merrow\0|a,|9C|E8|A9
15120|a,Wynn Merrow\0|a,|9C|E8|A9
15121|a,Wynn Merrow\0|a,|9C|E8|A9
15122|a,Wynn Magnus\0|a,|9C|E8|A9
15123|a,Wynn Magnus\0|a,|9C|E8|A9
15124|a,Wynn Magnus\0|a,|9C|E8|A9
15125|a,Wynn Magnus\0|a,|9C|E8|A9
15126|a,Wynn Magnus\0|a,|9C|E8|A9
15127|a,Wynn Magnus\0|a,|9C|E8|A9
15128|a,Wynn Magnus\0|a,|9C|E8|A9
15129|a,Wynn Magnus\0|a,|9C|E8|A9
15130|a,Wynn Seraphim\0|a,|9C|E8|A9
15131|a,Wynn Seraphim\0|a,|9C|E8|A9
15132|a,Wynn Seraphim\0|a,|9C|E8|A9
15133|a,Wynn Seraphim\0|a,|9C|E8|A9
15134|a,Wynn Seraphim\0|a,|9C|E8|A9
15135|a,Wynn Seraphim\0|a,|9C|E8|A9
15136|a,Wynn Seraphim\0|a,|9C|E8|A9
15137|a,Wynn Seraphim\0|a,|9C|E8|A9
15138|a,Blood Panther\0|a,|9C|E8|A9
15139|a,Blood Panther\0|a,|9C|E8|A9
15140|a,Blood Panther\0|a,|9C|E8|A9
15141|a,Blood Panther\0|a,|9C|E8|A9
16013|a,Trained Buffalo\0|a,|9C|E8|A9
16014|a,Trained Buffalo\0|a,|9C|E8|A9
16015|a,Trained Cougar\0|a,|9C|E8|A9
16016|a,Trained Cougar\0|a,|9C|E8|A9
16017|a,Trained Kookaburra\0|a,|9C|E8|A9
16018|a,Trained Kookaburra\0|a,|9C|E8|A9
16019|a,Tiny Baby Buffalo\0|a,|9C|E8|A9
16020|a,Trained Tiny Baby Buffalo\0|a,|9C|E8|A9
16021|a,Tiny Baby Cougar\0|a,|9C|E8|A9
16022|a,Trained Tiny Baby Cougar\0|a,|9C|E8|A9
16023|a,Tiny Baby Kookaburra\0|a,|9C|E8|A9
16024|a,Trained Tiny Baby Kookaburra\0|a,|9C|E8|A9
16025|a,Great Black Wolf\0|a,|9C|E8|A9
16026|a,Beastly Agathion\0|a,|9C|E8|A9
16027|a,Rainbow Agathion\0|a,|9C|E8|A9
16028|a,Lord Agathion\0|a,|9C|E8|A9
16029|a,Fortress Agasion\0|a,|9C|E8|A9
16030|a,Great Black Wolf\0|a,|9C|E8|A9
16031|a,Little Angel Agathion\0|a,|9C|E8|A9
16032|a,Little Devil Agathion\0|a,|9C|E8|A9
16033|a,Rudolph Agathion\0|a,|9C|E8|A9
16034|a,Improved Baby Buffalo\0|a,|9C|E8|A9
16035|a,Improved Baby Kookaburra\0|a,|9C|E8|A9
16036|a,Improved Baby Cougar\0|a,|9C|E8|A9
16037|a,Great Snow Wolf\0|a,|9C|E8|A9
16038|a,Red Wind Strider\0|a,|9C|E8|A9
16039|a,Red Star Strider\0|a,|9C|E8|A9
16040|a,Red Strider of Dusk\0|a,|9C|E8|A9
16041|a,Fenrir\0|a,|9C|E8|A9
16042|a,Snow Fenrir\0|a,|9C|E8|A9
16043|a,Fox Shaman\0|a,|9C|E8|A9
16044|a,Wild Beast Fighter\0|a,|9C|E8|A9
16045|a,White Weasel\0|a,|9C|E8|A9
16046|a,Fairy Princess\0|a,|9C|E8|A9
16049|a,Love Agathion\0|a,|9C|E8|A9
16050|a,Owl Monk\0|a,|9C|E8|A9
16051|a,Spirit Shaman\0|a,|9C|E8|A9
16052|a,Toy Knight\0|a,|9C|E8|A9
16053|a,Turtle Ascetic\0|a,|9C|E8|A9
16054|a,Monkey\0|a,|9C|E8|A9
16055|a,Griffon\0|a,|9C|E8|A9
16056|a,Joy\0|a,|9C|E8|A9
16057|a,Sorrow\0|a,|9C|E8|A9
16058|a,Anger\0|a,|9C|E8|A9
16059|a,Boy Bear\0|a,|9C|E8|A9
16060|a,Girl Bear\0|a,|9C|E8|A9
16061|a,Collection Device\0|a,|9C|E8|A9
16062|a,Knight\0|a,|9C|E8|A9
16063|a,Neolithica\0|a,|9C|E8|A9
16064|a,Juju\0|a,|9C|E8|A9
16065|a,Oink Oink\0|a,|9C|E8|A9
16066|a,Light of Dawn\0|a,|9C|E8|A9
16067|a,Deinonychus\0|a,|9C|E8|A9
16068|a,Guardian's Strider\0|a,|9C|E8|A9
16069|a,Pona\0|a,|9C|E8|A9
16070|a,Towbat\0|a,|9C|E8|A9
16071|a,Wild Maguen\0|a,|9C|E8|A9
16072|a,Elite Maguen\0|a,|9C|E8|A9
16073|a,Rudolph Agathion\0|a,|9C|E8|A9
16074|a,Ball Trapping Gnosian\0|a,|9C|E8|A9
16075|a,Ball Trapping Orodriel\0|a,|9C|E8|A9
16076|a,Penalty Kick\0|a,|9C|E8|A9
16077|a,Antharas\0|a,|9C|E8|A9
16078|a,Nevit's Messenger Kanna\0|a,|9C|E8|A9
16079|a,Guardian of Dawn Kallesin\0|a,|9C|E8|A9
16080|a,Magmeld Fairy\0|a,|9C|E8|A9
16081|a,Fairy of Life\0|a,|9C|E8|A9
16082|a,Tersi's Spirit\0|a,|9C|E8|A9
16083|a,Propeller Boy Agathion\0|a,|9C|E8|A9
16084|a,Magical Girl Agathion\0|a,|9C|E8|A9
16085|a,Cobra Agathion\0|a,|9C|E8|A9
16086|a,Baby Ufa Agathion\0|a,|9C|E8|A9
16087|a,Agathion - XP Bottle\0|a,|9C|E8|A9
16088|a,Agathion Hye-jin Jang\0|a,|9C|E8|A9
16089|a,Agathion Hyuk Jang\0|a,|9C|E8|A9
16090|a,Agathion Soo-ro Kim\0|a,|9C|E8|A9
16091|a,Agathion Jaebum Park\0|a,|9C|E8|A9
16092|a,Agathion Shin-young Kim\0|a,|9C|E8|A9
16093|a,Flame Spirit\0|a,|9C|E8|A9
16094|a,Clan-exclusive Pet\0|a,|9C|E8|A9
16095|a,Clan-exclusive Pet\0|a,|9C|E8|A9
16096|a,Clan-exclusive Pet\0|a,|9C|E8|A9
16097|a,Clan-exclusive Pet for Training\0|a,|9C|E8|A9
16098|a,Sin Eater\0|a,|9C|E8|A9
16099|a,Sin Eater\0|a,|9C|E8|A9
16100|a,Sin Eater\0|a,|9C|E8|A9
16101|a,Sin Eater\0|a,|9C|E8|A9
16102|a,Sin Eater\0|a,|9C|E8|A9
16103|a,Jr. Cocoring\0|a,|9C|E8|A9
16104|a,Valakas Agathion\0|a,|9C|E8|A9
16105|a,Lindvior Agathion\0|a,|9C|E8|A9
16106|a,Bae Kisung Agathion\0|a,|9C|E8|A9
16107|a,Bae Kisung Holiday Agathion\0|a,|9C|E8|A9
12077|a,Wolf\0|a,|9C|E8|A9
12311|a,Hatchling of the Wind\0|a,|9C|E8|A9
12312|a,Hatchling of the Stars\0|a,|9C|E8|A9
12313|a,Hatchling of Twilight\0|a,|9C|E8|A9
12526|a,Wind Strider\0|a,|9C|E8|A9
12527|a,Star Strider\0|a,|9C|E8|A9
12528|a,Strider of Dusk\0|a,|9C|E8|A9
12564|a,Sin Eater\0|a,|9C|E8|A9
12621|a,Wyvern\0|a,|9C|E8|A9
12780|a,Baby Buffalo\0|a,|9C|E8|A9
12781|a,Baby Kookaburra\0|a,|9C|E8|A9
12782|a,Baby Cougar\0|a,|9C|E8|A9
12774|a,Young Squash\0|a,|9C|E8|A9
12775|a,High Quality Squash\0|a,|9C|E8|A9
12776|a,Defective Squash\0|a,|9C|E8|A9
12777|a,Large Young Squash\0|a,|9C|E8|A9
12778|a,High Quality Large Squash\0|a,|9C|E8|A9
12779|a,Defective Large Squash\0|a,|9C|E8|A9
13001|a,Heart of Warding\0|a,|9C|E8|A9
13002|a,Life Control Tower\0|a,|9C|E8|A9
13003|a,Life Control Tower\0|a,|9C|E8|A9
13004|a,Flame Control Tower\0|a,|9C|E8|A9
13005|a,Flame Control Tower\0|a,|9C|E8|A9
13006|a,Holiday Tree\0|a,|9C|E8|A9
13007|a,Special Holiday Tree\0|a,|9C|E8|A9
13014|a, \0|a,|9C|E8|A9
13015|a,|a,|9C|E8|A9
13016|a,King Squash\0|a,|9C|E8|A9
13017|a,Emperor Squash\0|a,|9C|E8|A9
13018|a,|a,|9C|E8|A9
13019|a,|a,|9C|E8|A9
13020|a,|a,|9C|E8|A9
13021|a,|a,|9C|E8|A9
13022|a,|a,|9C|E8|A9
13023|a,|a,|9C|E8|A9
13024|a,|a,|9C|E8|A9
13025|a,|a,|9C|E8|A9
13026|a,|a,|9C|E8|A9
13027|a,|a,|9C|E8|A9
13028|a,|a,|9C|E8|A9
13029|a,|a,|9C|E8|A9
13030|a,|a,|9C|E8|A9
13031|a,Giant Pig\0|a,|9C|E8|A9
13032|a,Giant Pig\0|a,|9C|E8|A9
13033|a,Giant Pig\0|a,|9C|E8|A9
13034|a,Super Huge Pig\0|a,|9C|E8|A9
13035|a,Golden Pig\0|a,|9C|E8|A9
13036|a,Treasure Chest\0|a,|9C|E8|A9
13037|a,Trap\0|a,|9C|E8|A9
13038|a,Trap\0|a,|9C|E8|A9
13039|a,Trap\0|a,|9C|E8|A9
13040|a,Trap\0|a,|9C|E8|A9
13041|a,Trap\0|a,|9C|E8|A9
13042|a,Trap\0|a,|9C|E8|A9
13043|a,Trap\0|a,|9C|E8|A9
13044|a,Trap\0|a,|9C|E8|A9
13045|a,Trap\0|a,|9C|E8|A9
13046|a,Trap\0|a,|9C|E8|A9
13047|a,Trap\0|a,|9C|E8|A9
13048|a,Trap\0|a,|9C|E8|A9
13049|a,Trap\0|a,|9C|E8|A9
13050|a,Trap\0|a,|9C|E8|A9
13051|a,Trap\0|a,|9C|E8|A9
13052|a,Trap\0|a,|9C|E8|A9
13053|a,Trap\0|a,|9C|E8|A9
13054|a,Trap\0|a,|9C|E8|A9
13055|a,Trap\0|a,|9C|E8|A9
13056|a,Trap\0|a,|9C|E8|A9
13057|a,Trap\0|a,|9C|E8|A9
13058|a,Trap\0|a,|9C|E8|A9
13059|a,Trap\0|a,|9C|E8|A9
13060|a,Trap\0|a,|9C|E8|A9
13061|a,Trap\0|a,|9C|E8|A9
13062|a,Trap\0|a,|9C|E8|A9
13063|a,Trap\0|a,|9C|E8|A9
13064|a,Trap\0|a,|9C|E8|A9
13065|a,Trap\0|a,|9C|E8|A9
13066|a,Trap\0|a,|9C|E8|A9
13067|a,Trap\0|a,|9C|E8|A9
13068|a,Trap\0|a,|9C|E8|A9
13069|a,Trap\0|a,|9C|E8|A9
13070|a,Trap\0|a,|9C|E8|A9
13071|a,Illusion\0|a,|9C|E8|A9
13072|a,Illusion\0|a,|9C|E8|A9
13073|a,Illusion\0|a,|9C|E8|A9
13074|a,Illusion\0|a,|9C|E8|A9
13075|a,Illusion\0|a,|9C|E8|A9
13076|a,Illusion\0|a,|9C|E8|A9
13077|a,Onyx Beast\0|a,|9C|E8|A9
13078|a,Doom Wraith\0|a,|9C|E8|A9
13079|a,Grail Apostle\0|a,|9C|E8|A9
13080|a,Grail Apostle\0|a,|9C|E8|A9
13081|a,Unicorn\0|a,|9C|E8|A9
13082|a,Lilim Knight\0|a,|9C|E8|A9
13083|a,Golem Guardian\0|a,|9C|E8|A9
13084|a,Inferno Drake\0|a,|9C|E8|A9
13085|a,Dragon Bomber\0|a,|9C|E8|A9
13086|a,Zariche\0|a,|9C|E8|A9
13087|a,Akamanah\0|a,|9C|E8|A9
13088|a,Final Form\0|a,|9C|E8|A9
13089|a,Final Form\0|a,|9C|E8|A9
13090|a,Native\0|a,|9C|E8|A9
13091|a,Yeti\0|a,|9C|E8|A9
13092|a,Buffalo\0|a,|9C|E8|A9
13093|a,Pig\0|a,|9C|E8|A9
13094|a,Zombie\0|a,|9C|E8|A9
13095|a,Pixy\0|a,|9C|E8|A9
13096|a,Rabbit\0|a,|9C|E8|A9
13097|a,|a,|9C|E8|A9
13098|a,Event Treasure Chest\0|a,|9C|E8|A9
13099|a,Zaken\0|a,|9C|E8|A9
13100|a,Anakim\0|a,|9C|E8|A9
13101|a,Venom\0|a,|9C|E8|A9
13102|a,Gordon\0|a,|9C|E8|A9
13103|a,Ranku\0|a,|9C|E8|A9
13104|a,Kiyachi\0|a,|9C|E8|A9
13105|a,Demon Prince\0|a,|9C|E8|A9
13106|a,Heretic Male\0|a,|9C|E8|A9
13107|a,Heretic Female\0|a,|9C|E8|A9
13108|a,Veil Master\0|a,|9C|E8|A9
13109|a,Saber Tooth Tiger\0|a,|9C|E8|A9
13110|a,Ol Mahum\0|a,|9C|E8|A9
13111|a,Doll Blader\0|a,|9C|E8|A9
13112|a,Divine Knight\0|a,|9C|E8|A9
13113|a,Divine Warrior\0|a,|9C|E8|A9
13114|a,Divine Rogue\0|a,|9C|E8|A9
13115|a,Divine Healer\0|a,|9C|E8|A9
13116|a,Divine Wizard\0|a,|9C|E8|A9
13117|a,Divine Enchanter\0|a,|9C|E8|A9
13118|a,Divine Summoner\0|a,|9C|E8|A9
13119|a,Dwarf Golem\0|a,|9C|E8|A9
13120|a,Giant Rat\0|a,|9C|E8|A9
13121|a,Giant Rat\0|a,|9C|E8|A9
13122|a,Giant Rat\0|a,|9C|E8|A9
13123|a,Super Giant Rat\0|a,|9C|E8|A9
13124|a,Giant Rat\0|a,Mr. Bashful\0|9C|E8|A9
13125|a,Trap\0|a,|9C|E8|A9
13126|a,Trap\0|a,|9C|E8|A9
13127|a,Trap\0|a,|9C|E8|A9
13128|a,Golem Trader\0|a,|9C|E8|A9
13129|a,Teleporter\0|a,|9C|E8|A9
13130|a,Darkmane Pacer\0|a,|9C|E8|A9
13131|a,Grizzly\0|a,|9C|E8|A9
13132|a,Treant\0|a,|9C|E8|A9
13133|a,Lava Golem\0|a,|9C|E8|A9
13134|a,Yeti\0|a,|9C|E8|A9
13135|a,Pumpkin Ghost\0|a,|9C|E8|A9
13136|a,|a,|9C|E8|A9
13137|a,|a,|9C|E8|A9
13138|a,|a,|9C|E8|A9
13139|a,|a,|9C|E8|A9
13140|a,|a,|9C|E8|A9
13141|a,|a,|9C|E8|A9
13142|a,Final Form \0|a,|9C|E8|A9
13143|a,Final Form \0|a,|9C|E8|A9
13144|a,Aura Bird - Falcon\0|a,|9C|E8|A9
13145|a,Aura Bird - Owl\0|a,|9C|E8|A9
13146|a,Tawny-maned Lion\0|a,|9C|E8|A9
13147|a,Steam Sledge\0|a,|9C|E8|A9
13148|a,Lindvior\0|a,|9C|E8|A9
13149|a,For Presentation 1\0|a,|9C|E8|A9
13150|a,For Presentation 2\0|a,|9C|E8|A9
13151|a,For Presentation 3\0|a,|9C|E8|A9
13152|a,For Presentation 4\0|a,|9C|E8|A9
13153|a,For Presentation 5\0|a,|9C|E8|A9
13154|a,Demon Race\0|a,|9C|E8|A9
13155|a,Unicorniun\0|a,|9C|E8|A9
13156|a,Myo Race\0|a,|9C|E8|A9
13157|a,Frog\0|a,|9C|E8|A9
13158|a,Young Child\0|a,|9C|E8|A9
13159|a,Mercenary\0|a,|9C|E8|A9
13160|a,Snowman\0|a,|9C|E8|A9
13161|a,Scarecrow\0|a,|9C|E8|A9
13162|a,Tinplate Golem\0|a,|9C|E8|A9
13163|a,Tow\0|a,|9C|E8|A9
13164|a,Lure Tow\0|a,|9C|E8|A9
13165|a,Heavy Tow\0|a,|9C|E8|A9
13166|a,Wing Tow\0|a,|9C|E8|A9
13167|a,Main Role A\0|a,|9C|E8|A9
13168|a,Main Role B\0|a,|9C|E8|A9
13169|a,Human Male Mercenary\0|a,|9C|E8|A9
13170|a,Male Elf Mercenary\0|a,|9C|E8|A9
13171|a,Dark Elf Female Mercenary\0|a,|9C|E8|A9
13172|a,Orc Male Mercenary\0|a,|9C|E8|A9
13173|a,Dwarf Male Mercenary\0|a,|9C|E8|A9
13174|a,Kamael Male Mercenary\0|a,|9C|E8|A9
13175|a,Knight Level Mercenary\0|a,|9C|E8|A9
13176|a,Archer Level Mercenary\0|a,|9C|E8|A9
13177|a,Wizard Level Mercenary\0|a,|9C|E8|A9
13178|a,Trooper Level Mercenary\0|a,|9C|E8|A9
13179|a,Knight Captain Elite Mercenary\0|a,|9C|E8|A9
13180|a,Commander Elite Mercenary\0|a,|9C|E8|A9
13181|a,Treasure Chest\0|a,Gracia\0|9C|E8|A9
13182|a,Free Gift Merchant\0|a,Gracia\0|9C|E8|A9
13183|a,Thomas D. Turkey\0|a,|9C|E8|A9
13184|a,Santa Claus\0|a,|9C|E8|A9
13185|a,Santa Claus\0|a,|9C|E8|A9
13186|a,Santa Claus\0|a,|9C|E8|A9
13187|a,Milk Cow\0|a,|9C|E8|A9
13188|a,Milk Cow Captain\0|a,|9C|E8|A9
13189|a,Bull\0|a,|9C|E8|A9
13190|a,Head Bull\0|a,|9C|E8|A9
13191|a,Gloomy Milk Cow\0|a,|9C|E8|A9
13192|a,Gloomy Milk Cow Captain\0|a,|9C|E8|A9
13193|a,|a,|9C|E8|A9
13194|a,|a,|9C|E8|A9
13195|a,|a,|9C|E8|A9
13196|a,Giant Pig\0|a,Mis-summoned\0|9C|E8|A9
13197|a,Guardian's Strider\0|a,|9C|E8|A9
13198|a,Native\0|a,|9C|E8|A9
13199|a,Native\0|a,|9C|E8|A9
13200|a,Young Child\0|a,|9C|E8|A9
13201|a,Guard of the Dawn\0|a,|9C|E8|A9
13202|a,Trap\0|a,|9C|E8|A9
13203|a,Trap\0|a,|9C|E8|A9
13204|a,Trap\0|a,|9C|E8|A9
13205|a,Trap\0|a,|9C|E8|A9
13206|a,Trap\0|a,|9C|E8|A9
13207|a,Trap\0|a,|9C|E8|A9
13208|a,Trap\0|a,|9C|E8|A9
13209|a,Trap\0|a,|9C|E8|A9
13210|a,Trap\0|a,|9C|E8|A9
13211|a,Trap\0|a,|9C|E8|A9
13212|a,Trap\0|a,|9C|E8|A9
13213|a,Trap\0|a,|9C|E8|A9
13214|a,Trap\0|a,|9C|E8|A9
13215|a,Trap\0|a,|9C|E8|A9
13216|a,Trap\0|a,|9C|E8|A9
13217|a,Trap\0|a,|9C|E8|A9
13218|a,Trap\0|a,|9C|E8|A9
13219|a,Trap\0|a,|9C|E8|A9
13220|a,Trap\0|a,|9C|E8|A9
13221|a,Trap\0|a,|9C|E8|A9
13222|a,Trap\0|a,|9C|E8|A9
13223|a,Trap\0|a,|9C|E8|A9
13224|a,Trap\0|a,|9C|E8|A9
13225|a,Trap\0|a,|9C|E8|A9
13226|a,Trap\0|a,|9C|E8|A9
13227|a,Trap\0|a,|9C|E8|A9
13228|a,Trap\0|a,|9C|E8|A9
13229|a,Trap\0|a,|9C|E8|A9
13230|a,Trap\0|a,|9C|E8|A9
13231|a,Trap\0|a,|9C|E8|A9
13232|a,Trap\0|a,|9C|E8|A9
13233|a,Trap\0|a,|9C|E8|A9
13234|a,Trap\0|a,|9C|E8|A9
13235|a,Trap\0|a,|9C|E8|A9
