id|drop_mesh1|icon|durability|weight|material|crystallizable|body_part|handness|random_damage|weapon_type|crystal_type|mp_consume|SS_count|SPS_count|curvature|is_hero
36439|LineageWeapons_Dragon.lind_suitze_m00|icon.weapon_lind_crossbow_i00|-1|1580|8|0|7|11|5|17|0|0|1|1|1000|-1
36440|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dual_dagger_i00|-1|2050|8|0|7|10|10|15|0|0|1|1|1000|-1
36441|LineageWeapons_Dragon.antaras_shaper_m00|icon.weapon_antaras_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36442|LineageWeapons_Dragon.antaras_slasher_m00|icon.weapon_antaras_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36443|LineageWeapons_Dragon.antaras_thrower_m00|icon.weapon_antaras_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36444|LineageWeapons_Dragon.antaras_buster_m00|icon.weapon_antaras_onehand_magic_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36445|LineageWeapons_Dragon.antaras_cutter_m00|icon.weapon_antaras_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36446|LineageWeapons_Dragon.antaras_stormer_m00|icon.weapon_antaras_spear_i01|-1|2010|6|0|7|4|10|4|0|0|1|1|1000|-1
36447|LineageWeapons_Dragon.antaras_fighter_m00|icon.weapon_antaras_fist_i01|-1|1550|8|0|7|7|5|5|0|0|1|1|1000|-1
36448|LineageWeapons_Dragon.antaras_avenger_m00|icon.weapon_antaras_onehand_blunt_i01|-1|1740|51|0|27|1|20|2|0|0|1|1|1000|-1
36449|LineageWeapons_Dragon.antaras_avenger_m00|icon.weapon_antaras_dual_blunt_i01|-1|1740|51|0|7|13|20|18|0|0|1|1|1000|-1
36450|LineageWeapons_Dragon.antaras_cutter_m00|icon.weapon_antaras_dual_sword_i01|-1|1520|8|0|7|3|10|8|0|0|1|1|1000|-1
36451|LineageWeapons_Dragon.valakas_shaper_m00|icon.weapon_valrakas_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36452|LineageWeapons_Dragon.valakas_cutter_m00|icon.weapon_valrakas_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36453|LineageWeapons_Dragon.valakas_slasher_m00|icon.weapon_valrakas_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36454|LineageWeapons_Dragon.valakas_thrower_m00|icon.weapon_valrakas_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36455|LineageWeapons_Dragon.valakas_buster_m00|icon.weapon_valrakas_onehand_magic_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36456|LineageWeapons_Dragon.valakas_caster_m00|icon.weapon_valrakas_onehand_magic_blunt_i01|-1|1080|13|0|27|1|20|2|0|0|1|1|1000|-1
36457|LineageWeapons_Dragon.valakas_retributer_m00|icon.weapon_valrakas_twohand_magic_blunt_i01|-1|1080|13|0|7|4|20|2|0|0|1|1|1000|-1
36458|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36459|LineageWeapons_Dragon.lind_thrower_m00|icon.weapon_lind_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36460|LineageWeapons_Dragon.lind_slasher_m00|icon.weapon_lind_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36461|LineageWeapons_Dragon.lind_caster_m00|icon.weapon_lind_onehand_magic_blunt_i01|-1|1520|8|0|27|1|10|2|0|0|1|1|1000|-1
36462|LineageWeapons_Dragon.lind_cutter_m00|icon.weapon_lind_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36463|LineageWeapons_Dragon.lind_suitze_m00|icon.weapon_lind_crossbow_i01|-1|1580|8|0|7|11|5|17|0|0|1|1|1000|-1
36464|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dual_dagger_i01|-1|2050|8|0|7|10|10|15|0|0|1|1|1000|-1
36465|LineageWeapons_Dragon.antaras_shaper_m00|icon.weapon_antaras_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36466|LineageWeapons_Dragon.antaras_slasher_m00|icon.weapon_antaras_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36467|LineageWeapons_Dragon.antaras_thrower_m00|icon.weapon_antaras_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36468|LineageWeapons_Dragon.antaras_buster_m00|icon.weapon_antaras_onehand_magic_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36469|LineageWeapons_Dragon.antaras_cutter_m00|icon.weapon_antaras_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36470|LineageWeapons_Dragon.antaras_stormer_m00|icon.weapon_antaras_spear_i01|-1|2010|6|0|7|4|10|4|0|0|1|1|1000|-1
36471|LineageWeapons_Dragon.antaras_fighter_m00|icon.weapon_antaras_fist_i01|-1|1550|8|0|7|7|5|5|0|0|1|1|1000|-1
36472|LineageWeapons_Dragon.antaras_avenger_m00|icon.weapon_antaras_onehand_blunt_i01|-1|1740|51|0|27|1|20|2|0|0|1|1|1000|-1
36473|LineageWeapons_Dragon.antaras_avenger_m00|icon.weapon_antaras_dual_blunt_i01|-1|1740|51|0|7|13|20|18|0|0|1|1|1000|-1
36474|LineageWeapons_Dragon.antaras_cutter_m00|icon.weapon_antaras_dual_sword_i01|-1|1520|8|0|7|3|10|8|0|0|1|1|1000|-1
36475|LineageWeapons_Dragon.valakas_shaper_m00|icon.weapon_valrakas_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36476|LineageWeapons_Dragon.valakas_cutter_m00|icon.weapon_valrakas_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36477|LineageWeapons_Dragon.valakas_slasher_m00|icon.weapon_valrakas_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36478|LineageWeapons_Dragon.valakas_thrower_m00|icon.weapon_valrakas_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36479|LineageWeapons_Dragon.valakas_buster_m00|icon.weapon_valrakas_onehand_magic_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36480|LineageWeapons_Dragon.valakas_caster_m00|icon.weapon_valrakas_onehand_magic_blunt_i01|-1|1080|13|0|27|1|20|2|0|0|1|1|1000|-1
36481|LineageWeapons_Dragon.valakas_retributer_m00|icon.weapon_valrakas_twohand_magic_blunt_i01|-1|1080|13|0|7|4|20|2|0|0|1|1|1000|-1
36482|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36483|LineageWeapons_Dragon.lind_thrower_m00|icon.weapon_lind_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36484|LineageWeapons_Dragon.lind_slasher_m00|icon.weapon_lind_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36485|LineageWeapons_Dragon.lind_caster_m00|icon.weapon_lind_onehand_magic_blunt_i01|-1|1520|8|0|27|1|10|2|0|0|1|1|1000|-1
36486|LineageWeapons_Dragon.lind_cutter_m00|icon.weapon_lind_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36487|LineageWeapons_Dragon.lind_suitze_m00|icon.weapon_lind_crossbow_i01|-1|1580|8|0|7|11|5|17|0|0|1|1|1000|-1
36488|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dual_dagger_i01|-1|2050|8|0|7|10|10|15|0|0|1|1|1000|-1
36489|LineageWeapons_Dragon.antaras_shaper_m00|icon.weapon_antaras_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36490|LineageWeapons_Dragon.antaras_slasher_m00|icon.weapon_antaras_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36491|LineageWeapons_Dragon.antaras_thrower_m00|icon.weapon_antaras_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36492|LineageWeapons_Dragon.antaras_buster_m00|icon.weapon_antaras_onehand_magic_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36493|LineageWeapons_Dragon.antaras_cutter_m00|icon.weapon_antaras_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36494|LineageWeapons_Dragon.antaras_stormer_m00|icon.weapon_antaras_spear_i01|-1|2010|6|0|7|4|10|4|0|0|1|1|1000|-1
36495|LineageWeapons_Dragon.antaras_fighter_m00|icon.weapon_antaras_fist_i01|-1|1550|8|0|7|7|5|5|0|0|1|1|1000|-1
36496|LineageWeapons_Dragon.antaras_avenger_m00|icon.weapon_antaras_onehand_blunt_i01|-1|1740|51|0|27|1|20|2|0|0|1|1|1000|-1
36497|LineageWeapons_Dragon.antaras_avenger_m00|icon.weapon_antaras_dual_blunt_i01|-1|1740|51|0|7|13|20|18|0|0|1|1|1000|-1
36498|LineageWeapons_Dragon.antaras_cutter_m00|icon.weapon_antaras_dual_sword_i01|-1|1520|8|0|7|3|10|8|0|0|1|1|1000|-1
36499|LineageWeapons_Dragon.valakas_shaper_m00|icon.weapon_valrakas_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36500|LineageWeapons_Dragon.valakas_cutter_m00|icon.weapon_valrakas_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36501|LineageWeapons_Dragon.valakas_slasher_m00|icon.weapon_valrakas_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36502|LineageWeapons_Dragon.valakas_thrower_m00|icon.weapon_valrakas_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36503|LineageWeapons_Dragon.valakas_buster_m00|icon.weapon_valrakas_onehand_magic_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36504|LineageWeapons_Dragon.valakas_caster_m00|icon.weapon_valrakas_onehand_magic_blunt_i01|-1|1080|13|0|27|1|20|2|0|0|1|1|1000|-1
36505|LineageWeapons_Dragon.valakas_retributer_m00|icon.weapon_valrakas_twohand_magic_blunt_i01|-1|1080|13|0|7|4|20|2|0|0|1|1|1000|-1
36506|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dagger_i01|-1|1520|8|0|27|12|5|3|0|0|1|1|1000|-1
36507|LineageWeapons_Dragon.lind_thrower_m00|icon.weapon_lind_bow_i01|-1|1520|8|0|7|5|5|6|0|0|1|1|1000|-1
36508|LineageWeapons_Dragon.lind_slasher_m00|icon.weapon_lind_twohand_sword_i01|-1|1740|8|0|7|2|10|1|0|0|1|1|1000|-1
36509|LineageWeapons_Dragon.lind_caster_m00|icon.weapon_lind_onehand_magic_blunt_i01|-1|1520|8|0|27|1|10|2|0|0|1|1|1000|-1
36510|LineageWeapons_Dragon.lind_cutter_m00|icon.weapon_lind_onehand_sword_i01|-1|1520|8|0|27|1|10|1|0|0|1|1|1000|-1
36511|LineageWeapons_Dragon.lind_suitze_m00|icon.weapon_lind_crossbow_i01|-1|1580|8|0|7|11|5|17|0|0|1|1|1000|-1
36512|LineageWeapons_Dragon.lind_shaper_m00|icon.weapon_lind_dual_dagger_i01|-1|2050|8|0|7|10|10|15|0|0|1|1|1000|-1
36632||BranchSys3.Icon.g_beam_sword|-1|144|8|0|27|1|10|1|1|0|3|3|1000|-1
36633||BranchSys3.Icon.g_beam_sword|-1|106|8|0|27|12|5|3|1|0|3|3|1000|-1
36634||BranchSys3.Icon.g_beam_twohand_sword|-1|209|8|0|7|2|10|1|1|0|3|3|1000|-1
36635||BranchSys3.Icon.g_beam_dualfist|-1|152|8|0|7|7|5|5|1|0|3|3|1000|-1
36636||BranchSys3.Icon.g_beam_pole|-1|205|8|0|7|4|10|4|1|0|3|3|1000|-1
36637||BranchSys3.Icon.g_beam_bow|-1|181|8|0|7|5|5|6|1|2|6|3|1000|-1
36638||BranchSys3.Icon.g_beam_twohand_crossbow|-1|181|8|0|7|11|10|12|1|0|6|3|1000|-1
36639||BranchSys3.Icon.g_beam_blunt|-1|172|8|0|27|1|20|2|1|0|3|3|1000|-1
36640||BranchSys3.Icon.g_beam_twohand_blunt|-1|101|8|0|7|2|20|2|1|0|3|3|1000|-1
36641||BranchSys3.Icon.g_beam_magic_twohand_blunt|-1|172|8|0|27|1|20|2|1|0|3|3|1000|-1
36642||BranchSys3.Icon.g_beam_magic_twohand_blunt|-1|101|8|0|7|4|20|2|1|0|3|3|1000|-1
36643||BranchSys3.Icon.g_beam_dual|-1|247|8|0|7|3|10|8|1|0|3|3|1000|-1
36644||BranchSys3.Icon.g_beam_dualdagger|-1|205|8|0|7|10|10|15|1|0|1|1|1000|-1
36645||BranchSys3.Icon.g_beam_dualblunt|-1|250|8|0|7|13|20|18|1|0|1|1|1000|-1
36646||BranchSys3.Icon.g_beam_shield|-1|200|8|0|28|0|0|0|1|0|0|0|1000|-1
36647||BranchSys3.Icon.g_beam_sigil|-1|100|8|0|28|0|0|0|1|0|0|0|1000|-1
36717|LineageWeapons.stormbringer_m00_wp|icon.weapon_long_sword_i00|-1|1420|51|0|27|1|10|1|2|0|2|2|1000|-1
36720|LineageWeapons.stormbringer_m00_wp|icon.weapon_stormbringer_i00|-1|1420|51|0|27|1|10|1|2|0|2|2|1000|-1
36723|LineageWeapons.stormbringer_m00_wp|icon.weapon_stormbringer_i00|-1|1430|51|0|27|1|10|1|2|0|2|2|1000|-1
36951||icon.ev_9th_celebration_bonus_gift|-1|0|8|0|27|6|20|2|0|0|0|0|1000|-1
37014||icon.weapon_monster_i00|-1|300|8|0|27|6|5|6|1|0|2|2|1000|-1
37015||icon.weapon_monster_i00|-1|300|8|0|27|6|5|6|1|0|2|2|1000|-1
37016||icon.weapon_monster_i00|-1|300|8|0|27|6|5|6|1|0|2|2|1000|-1
37047||icon.Summon_orc_1hs_wp_i00|-1|144|8|0|27|1|10|1|1|0|3|3|1000|-1
37048||icon.embryo_dark_knight_wp_i00|-1|144|8|0|27|1|10|1|1|0|3|3|1000|-1
37049||icon.octabis_a_wp_i00|-1|144|8|0|27|1|10|1|1|0|3|3|1000|-1
37050||icon.Summon_orc_dual_i00|-1|247|8|0|7|3|10|8|1|0|3|3|1000|-1
37051||icon.seknus_1hs_wp_i00|-1|247|8|0|27|1|10|1|1|0|3|3|1000|-1
37052||icon.summon_orc_blunt_wp_i00|-1|172|8|0|27|1|20|2|1|0|3|3|1000|-1
37053||icon.ice_heavy_knight_blunt_wp_i00|-1|172|8|0|27|1|20|2|1|0|3|3|1000|-1
37054||icon.summon_orc_dualblunt_wp_i00|-1|250|8|0|7|13|20|18|1|0|1|1|1000|-1
37055||icon.Deathslayer_a_wp_i00|-1|106|8|0|27|12|5|3|1|0|3|3|1000|-1
37056||icon.Deathslayer_a_dual_wp_i00|-1|205|8|0|7|10|10|15|1|0|1|1|1000|-1
37057||icon.undead_killer_2hs_wp_i00|-1|209|8|0|7|2|10|1|1|0|3|3|1000|-1
37058||icon.Summon_orc_pole_wp_i00|-1|205|8|0|7|4|10|4|1|0|3|3|1000|-1
37059||icon.fairy_elder_2hs_wp_i00|-1|101|8|0|7|4|20|2|1|0|3|3|1000|-1
37060||icon.satyr_shaman_2hs_wp_i00|-1|101|8|0|7|4|20|2|1|0|3|3|1000|-1
37061||icon.pailaka_invader_hand_wp_i00|-1|152|8|0|7|7|5|5|1|0|3|3|1000|-1
37062||icon.pailaka_invader_bow_wp_i00|-1|181|8|0|7|5|5|6|1|2|6|3|1000|-1
37063||icon.centaur_archer_bowgun_wp_i00|-1|181|8|0|7|5|10|6|1|0|6|3|1000|-1
37064||icon.metucellar_form_bowgun_wp_i00|-1|181|8|0|7|11|10|12|1|0|6|3|1000|-1
37065||icon.Summon_orc_shield_i00|-1|200|8|0|28|0|0|0|1|0|0|0|1000|-1
37066||icon.embryo_dark_knight_shield_i00|-1|200|8|0|28|0|0|0|1|0|0|0|1000|-1
37139|LineageWeapons.full_plate_shield_m00_sh|icon.shield_full_plate_shield_i00|-1|407|19|0|28|0|0|0|2|0|0|0|1000|-1
37152|LineageWeapons.doom_shield_m00_sh|icon.shield_doom_shield_i00|-1|400|51|0|28|0|0|0|3|0|0|0|1000|-1
37157|LineageWeapons.avadon_shield_m00_sh|icon.shield_avadon_shield_i00|-1|403|50|0|28|0|0|0|3|0|0|0|1000|-1
37165|LineageWeapons.shield_of_nightmare_m00_sh|icon.shield_shield_of_nightmare_i00|-1|393|19|0|28|0|0|0|4|0|0|0|1000|-1
37170|LineageWeapons.dark_crystal_shield_m00_sh|icon.shield_dark_crystal_shield_i00|-1|397|23|0|28|0|0|0|4|0|0|0|1000|-1
37180|LineageWeapons.imperial_crusader_shield_m00_sh|icon.shield_imperial_crusader_shield_i00|-1|390|14|0|28|0|0|0|5|0|0|0|1000|-1
37195|LineageWeapons.dynasty_shield_m00_wp|icon.shield_dynasty_shield_i00|-1|380|8|0|28|0|0|0|5|0|0|0|1000|-1
37212|LineageWeapons2.R90_sacon_m00_wp|icon.weapon_sacon_i00|-1|380|50|0|28|0|0|0|8|0|0|0|1000|-1
37242|LineageWeapons.stormbringer_m00_wp|icon.weapon_stormbringer_i00|-1|477|51|0|27|1|10|1|2|0|2|2|1000|-1
37243|LineageWeapons.yaksa_mace_m00_wp|icon.weapon_yaksa_mace_i00|-1|547|51|0|27|1|20|2|2|0|3|3|1000|-1
37244|LineageWeapons.saber_m00_wp|icon.weapon_dual_sword_i00|-1|807|51|0|7|3|10|8|2|0|2|2|1000|-1
37245|LineageWeapons.mystery_sword_m00_wp|icon.weapon_mystery_sword_i00|-1|477|51|0|27|1|10|1|2|0|2|2|1000|-1
37246|LineageWeapons.body_slasher_m00_wp|icon.weapon_body_slasher_i00|-1|677|51|0|7|4|10|4|2|0|2|2|1000|-1
37247|LineageWeapons.dagger_of_magicflame_m00_wp|icon.weapon_dagger_of_magicflame_i00|-1|250|51|0|27|12|5|3|2|0|2|2|1000|-1
37248|LineageWeapons.crystallized_ice_bow_m00_wp|icon.weapon_crystallized_ice_bow_i00|-1|597|23|0|7|5|5|6|2|3|8|2|1000|-1
37249|LineageWeapons.schlaeger_m00_wp|icon.weapon_schlaeger_i00|-1|660|8|0|7|2|15|13|2|0|2|2|1000|-1
37250|LineageWeapons.soldat_estoc_m00_wp|icon.weapon_soldat_estoc_i00|-1|477|8|0|27|9|40|11|2|0|2|2|1000|-1
37251|LineageWeapons.arbalest_m00_wp|icon.weapon_arbalest_i00|-1|597|8|0|7|8|10|12|2|0|4|2|1000|-1
37252|LineageWeapons.flamberge_m00_wp|icon.weapon_flamberge_i00|-1|670|6|0|7|2|10|1|2|0|2|2|1000|-1
37253|LineageWeapons.chakram_m00_wp|icon.weapon_chakram_i00|-1|497|51|0|7|7|5|5|2|0|2|2|1000|-1
37254|LineageWeapons.sword_of_valhalla_m00_wp|icon.weapon_sword_of_valhalla_i00|-1|300|1|0|27|1|10|1|3|0|1|1|1000|-1
37255|LineageWeapons.spell_breaker_m00_wp|icon.weapon_spell_breaker_i00|-1|540|51|0|27|1|20|2|3|0|1|1|1000|-1
37256|LineageWeapons.stormbringer_m00_wp|icon.weapon_dual_sword_i00|-1|747|51|0|7|3|10|8|3|0|1|1|1000|-1
37257|LineageWeapons.tears_of_wizard_m00_wp|icon.weapon_tears_of_wizard_i00|-1|450|1|0|27|1|10|1|3|0|1|1|1000|-1
37258|LineageWeapons.great_axe_m00_wp|icon.weapon_great_axe_i00|-1|647|50|0|7|4|10|4|3|0|1|1|1000|-1
37259|LineageWeapons.hell_knife_m00_wp|icon.weapon_hell_knife_i00|-1|247|48|0|27|12|5|3|3|0|1|1|1000|-1
37260|LineageWeapons.dark_elven_long_bow_m00_wp|icon.weapon_dark_elven_long_bow_i00|-1|573|1|0|7|5|5|6|3|4|3|1|1000|-1
37261|LineageWeapons.nameless_victory_m00_wp|icon.weapon_nameless_victory_i00|-1|643|8|0|7|2|15|13|3|0|1|1|1000|-1
37262|LineageWeapons.assult_fleuret_m00_wp|icon.weapon_assult_fleuret_i00|-1|457|8|0|27|9|40|11|3|0|1|1|1000|-1
37263|LineageWeapons.hell_hound_m00_wp|icon.weapon_hell_hound_i00|-1|567|8|0|7|8|10|12|3|0|2|1|1000|-1
37264|LineageWeapons.great_sword_m00_wp|icon.weapon_great_sword_i00|-1|643|8|0|7|2|10|1|3|0|1|1|1000|-1
37265|LineageWeapons.arthro_nail_m00_wp|icon.weapon_arthro_nail_i00|-1|473|48|0|7|7|5|5|3|0|1|1|1000|-1
37266|LineageWeapons.elemental_sword_m00_wp|icon.weapon_elemental_sword_i00|-1|277|2|0|27|1|10|1|4|0|1|1|1000|-1
37267|LineageWeapons.eye_of_soul_m00_wp|icon.weapon_eye_of_soul_i00|-1|517|14|0|27|1|20|2|4|0|1|1|1000|-1
37268|LineageWeapons.kshanberk_m00_wp|icon.weapon_dual_sword_i00|-1|693|51|0|7|3|10|8|4|0|1|1|1000|-1
37269|LineageWeapons.sword_of_miracle_m00_wp|icon.weapon_sword_of_miracle_i00|-1|280|47|0|27|1|10|1|4|0|1|1|1000|-1
37270|LineageWeapons.halbard_m00_wp|icon.weapon_halbard_i00|-1|633|1|0|7|4|10|4|4|0|1|1|1000|-1
37271|LineageWeapons.bloody_orchid_m00_wp|icon.weapon_bloody_orchid_i00|-1|320|48|0|27|12|5|3|4|0|1|1|1000|-1
37272|LineageWeapons.carnium_bow_m00_wp|icon.weapon_carnium_bow_i00|-1|557|50|0|7|5|5|6|4|5|2|1|1000|-1
37273|LineageWeapons.lightning_blaze_m00_wp|icon.weapon_lightning_blaze_i00|-1|443|8|0|27|9|40|11|4|0|1|1|1000|-1
37274|LineageWeapons.doom_singer_m00_wp|icon.weapon_doom_singer_i00|-1|557|8|0|7|8|10|12|4|0|1|1|1000|-1
37275|LineageWeapons.pain_of_godness_m00_wp|icon.weapon_pain_of_godness_i00|-1|633|8|0|7|2|15|13|4|0|1|1|1000|-1
37276|LineageWeapons.inferno_master_m00_wp|icon.weapon_inferno_master_i00|-1|633|51|0|7|2|10|1|4|0|1|1|1000|-1
37277|LineageWeapons.blood_tornado_m00_wp|icon.weapon_blood_tornado_i00|-1|457|48|0|7|7|5|5|4|0|1|1|1000|-1
37278|LineageWeapons.forgotten_blade_m00_wp|icon.weapon_forgotten_blade_i00|-1|433|47|0|27|1|10|1|5|0|1|1|1000|-1
37279|LineageWeapons.basalt_battlehammer_m00_wp|icon.weapon_basalt_battlehammer_i00|-1|523|47|0|27|1|20|2|5|0|1|1|1000|-1
37280|LineageWeapons.tallum_blade_m00_wp|icon.weapon_dual_sword_i00|-1|693|47|0|7|3|10|8|5|0|1|1|1000|-1
37281|LineageWeapons.arcana_mace_m00_wp|icon.weapon_arcana_mace_i00|-1|433|47|0|27|1|20|2|5|0|1|1|1000|-1
37282|LineageWeapons.saint_spear_m00_wp|icon.weapon_saint_spear_i00|-1|600|47|0|7|4|10|4|5|0|1|1|1000|-1
37283|LineageWeapons.angel_slayer_m00_wp|icon.weapon_angel_slayer_i00|-1|317|47|0|27|12|5|3|5|0|1|1|1000|-1
37284|LineageWeapons.gram_m00_wp|icon.weapon_gram_i00|-1|600|8|0|7|2|15|13|5|0|1|1|1000|-1
37285|LineageWeapons.leavatein_m00_wp|icon.weapon_leavatein_i00|-1|433|8|0|27|9|40|11|5|0|1|1|1000|-1
37286|LineageWeapons.sarnga_m00_wp|icon.weapon_sarnga_i00|-1|533|8|0|7|8|10|12|5|0|1|1|1000|-1
37287|LineageWeapons.heavens_divider_m00_wp|icon.weapon_heavens_divider_i00|-1|460|47|0|7|2|10|1|5|0|1|1|1000|-1
37288|LineageWeapons.demon_splinter_m00_wp|icon.weapon_demon_splinter_i00|-1|450|47|0|7|7|5|5|5|0|1|1|1000|-1
37289|LineageWeapons.dynasty_magic_sword_m00_wp|icon.weapon_dynasty_magic_sword_i00|-1|510|8|0|27|1|10|1|5|0|1|1|1000|-1
37290|LineageWeapons.dynasty_hammer_m00_wp|icon.weapon_dynasty_hammer_i00|-1|580|51|0|27|1|20|2|5|0|1|1|1000|-1
37291|LineageWeapons.dynasty_blade_m00_wp|icon.weapon_dual_sword_i00|-1|510|8|0|7|3|10|8|5|0|1|1|1000|-1
37292|LineageWeapons.dynasty_spear_m00_wp|icon.weapon_dynasty_spear_i00|-1|670|6|0|7|4|10|4|5|0|1|1|1000|-1
37293|LineageWeapons.dynasty_dagger_m00_wp|icon.weapon_dynasty_dagger_i00|-1|510|8|0|27|12|5|3|5|0|1|1|1000|-1
37294|LineageWeapons.dynasty_crossbow_m00_wp|icon.weapon_dynasty_crossbow_i00|-1|530|8|0|7|8|10|12|5|0|1|1|1000|-1
37295|LineageWeapons.dynasty_ancient_sword_m00_wp|icon.weapon_dynasty_ancient_sword_i00|-1|600|8|0|7|2|15|13|5|0|1|1|1000|-1
37296|LineageWeapons.dynasty_rapier_m00_wp|icon.weapon_dynasty_rapier_i00|-1|430|8|0|27|9|40|11|5|0|1|1|1000|-1
37297|LineageWeapons.dynasty_twohand_sword_m00_wp|icon.weapon_dynasty_twohand_sword_i00|-1|580|8|0|7|2|10|1|5|0|1|1|1000|-1
37298|LineageWeapons.dynasty_jamadhr_m00_wp|icon.weapon_dynasty_jamadhr_i00|-1|520|8|0|7|7|5|5|5|0|1|1|1000|-1
37299|LineageWeapons2.R90_estia_m00_wp|icon.weapon_estia_i00|-1|510|8|0|27|1|10|1|8|0|1|1|1000|-1
37300|LineageWeapons2.R90_anatrian_m00_wp|icon.weapon_anatrian_i00|-1|360|13|0|27|1|20|2|8|0|1|1|1000|-1
37301|LineageWeapons2.R90_kaynon_m00_wp|icon.weapon_kaynon_i00|-1|510|8|0|27|1|10|1|8|0|1|1|1000|-1
37302|LineageWeapons2.R90_soryu_m00_wp|icon.weapon_soryu_i00|-1|670|6|0|7|4|10|4|8|0|1|1|1000|-1
37303|LineageWeapons2.R90_polion_m00_wp|icon.weapon_polion_i00|-1|580|8|0|7|2|10|1|8|0|1|1|1000|-1
37304|LineageWeapons2.R90_estia_m00_wp|icon.weapon_r_dualsword_i00|-1|510|8|0|7|3|10|8|8|0|1|1|1000|-1
37305|LineageWeapons2.R_fantasma_m00_wp|icon.weapon_fantasma_i00|-1|520|8|0|7|7|5|5|8|0|1|1|1000|-1
37306|LineageWeapons2.R90_batista_m00_wp|icon.weapon_r_dualblunt_i00|-1|580|51|0|7|13|20|18|8|0|1|1|1000|-1
37307|LineageWeapons2.R90_aspeda_m00_wp|icon.weapon_aspeda_i00|-1|510|8|0|27|12|5|3|8|0|1|1|1000|-1
37308|LineageWeapons2.R90_aspeda_m00_wp|icon.weapon_r_dualdagger_i00|-1|680|8|0|7|10|10|15|8|0|1|1|1000|-1
37309|LineageWeapons2.R90_grabathus_m00_wp|icon.weapon_grabathus_i00|-1|510|8|0|7|5|5|6|8|0|1|1|1000|-1
37310|LineageWeapons2.R90_shayaka_m00_wp|icon.weapon_shyayaka_i00|-1|530|8|0|7|11|5|17|8|0|1|1|1000|-1
37311|LineageWeapons2.R90_batista_m00_wp|icon.weapon_batista_i00|-1|580|51|0|27|1|20|2|8|0|1|1|1000|-1
